asv	sample	count
d7f77e9c121b32be0591d8c9d13b59f1	431	16
d7fde250a1ca3e7c8ecf32e6a83bac10	380	16
d7fde250a1ca3e7c8ecf32e6a83bac10	381	64
d7fde250a1ca3e7c8ecf32e6a83bac10	383	72
d7fde250a1ca3e7c8ecf32e6a83bac10	391	95
d7fde250a1ca3e7c8ecf32e6a83bac10	419	71
d7fde250a1ca3e7c8ecf32e6a83bac10	429	73
d7fde250a1ca3e7c8ecf32e6a83bac10	431	86
d7fde250a1ca3e7c8ecf32e6a83bac10	432	27
d7fde250a1ca3e7c8ecf32e6a83bac10	454	28
d7fde250a1ca3e7c8ecf32e6a83bac10	459	20
d7fde250a1ca3e7c8ecf32e6a83bac10	462	31
d7fde250a1ca3e7c8ecf32e6a83bac10	472	20
d7fde250a1ca3e7c8ecf32e6a83bac10	474	17
d7fde250a1ca3e7c8ecf32e6a83bac10	480	19
d7fde250a1ca3e7c8ecf32e6a83bac10	489	129
d7fde250a1ca3e7c8ecf32e6a83bac10	492	106
d7fde250a1ca3e7c8ecf32e6a83bac10	547	139
d7fde250a1ca3e7c8ecf32e6a83bac10	555	194
d7fde250a1ca3e7c8ecf32e6a83bac10	565	89
d7fde250a1ca3e7c8ecf32e6a83bac10	574	12
d7fde250a1ca3e7c8ecf32e6a83bac10	575	36
d7fde250a1ca3e7c8ecf32e6a83bac10	576	4
d7fde250a1ca3e7c8ecf32e6a83bac10	587	20
d7fde250a1ca3e7c8ecf32e6a83bac10	588	27
d7fde250a1ca3e7c8ecf32e6a83bac10	613	251
d7fde250a1ca3e7c8ecf32e6a83bac10	615	103
d7fde250a1ca3e7c8ecf32e6a83bac10	623	92
d7fde250a1ca3e7c8ecf32e6a83bac10	650	42
d7fde250a1ca3e7c8ecf32e6a83bac10	651	80
d7fde250a1ca3e7c8ecf32e6a83bac10	652	80
d7fde250a1ca3e7c8ecf32e6a83bac10	653	36
d7fde250a1ca3e7c8ecf32e6a83bac10	654	7
d7fde250a1ca3e7c8ecf32e6a83bac10	655	28
d7fde250a1ca3e7c8ecf32e6a83bac10	664	60
d7fde250a1ca3e7c8ecf32e6a83bac10	672	6
d810542b29f144522454e4ef7692585f	430	7
d82e201b3124c7f11b9db05baa09121d	382	6
d82e201b3124c7f11b9db05baa09121d	398	11
d82e201b3124c7f11b9db05baa09121d	426	3
d82e201b3124c7f11b9db05baa09121d	454	6
d82e201b3124c7f11b9db05baa09121d	459	24
d82e201b3124c7f11b9db05baa09121d	511	5
d8327bb2c17840d4c72620f3ad02f2cf	664	94
d8327bb2c17840d4c72620f3ad02f2cf	676	39
d84a22c469c7135272d4f96addf509b3	574	63
d85931289949d5d686b18787dca2259d	380	262
d85931289949d5d686b18787dca2259d	382	17
d85931289949d5d686b18787dca2259d	383	208
d85931289949d5d686b18787dca2259d	386	455
d85931289949d5d686b18787dca2259d	390	7
d85931289949d5d686b18787dca2259d	391	20
d85931289949d5d686b18787dca2259d	399	337
d85931289949d5d686b18787dca2259d	419	81
d85931289949d5d686b18787dca2259d	422	219
d85931289949d5d686b18787dca2259d	424	210
d85931289949d5d686b18787dca2259d	429	121
d85931289949d5d686b18787dca2259d	430	1196
d85931289949d5d686b18787dca2259d	431	10
d85931289949d5d686b18787dca2259d	454	960
d85931289949d5d686b18787dca2259d	462	431
d85931289949d5d686b18787dca2259d	472	157
d85931289949d5d686b18787dca2259d	474	148
d85931289949d5d686b18787dca2259d	480	136
d85931289949d5d686b18787dca2259d	489	91
d85931289949d5d686b18787dca2259d	492	226
d85931289949d5d686b18787dca2259d	501	27
d85931289949d5d686b18787dca2259d	547	166
d85931289949d5d686b18787dca2259d	563	40
d85931289949d5d686b18787dca2259d	565	156
d85931289949d5d686b18787dca2259d	574	97
d85931289949d5d686b18787dca2259d	575	196
d85931289949d5d686b18787dca2259d	576	122
d85931289949d5d686b18787dca2259d	587	38
d85931289949d5d686b18787dca2259d	588	41
d85931289949d5d686b18787dca2259d	613	24
d85931289949d5d686b18787dca2259d	615	132
d85931289949d5d686b18787dca2259d	617	215
d85931289949d5d686b18787dca2259d	650	91
d85931289949d5d686b18787dca2259d	651	4
d85931289949d5d686b18787dca2259d	652	176
d85931289949d5d686b18787dca2259d	654	32
d85931289949d5d686b18787dca2259d	655	254
d85931289949d5d686b18787dca2259d	664	186
d85931289949d5d686b18787dca2259d	672	20
d85931289949d5d686b18787dca2259d	673	36
d85931289949d5d686b18787dca2259d	676	4
d85931289949d5d686b18787dca2259d	677	156
d85931289949d5d686b18787dca2259d	685	99
d85a312ecc266aae8094910ba1fcf17f	575	33
d85a312ecc266aae8094910ba1fcf17f	653	32
d86224f31a896bd4ff019fa7d07cf0cb	459	15
d86224f31a896bd4ff019fa7d07cf0cb	547	16
d86224f31a896bd4ff019fa7d07cf0cb	565	18
d86224f31a896bd4ff019fa7d07cf0cb	574	28
d86224f31a896bd4ff019fa7d07cf0cb	613	17
d86224f31a896bd4ff019fa7d07cf0cb	617	40
d86224f31a896bd4ff019fa7d07cf0cb	655	5
d86dc3623ee43789f8425aba5edb6084	547	6
d8917f7b94cbc831f2fe3134172bd170	398	153
d8a95f05ceade7fbe63447eb1669425f	381	9
d8a95f05ceade7fbe63447eb1669425f	391	34
d8a95f05ceade7fbe63447eb1669425f	419	4
d8a95f05ceade7fbe63447eb1669425f	422	86
d8a95f05ceade7fbe63447eb1669425f	424	40
d8a95f05ceade7fbe63447eb1669425f	429	72
d8a95f05ceade7fbe63447eb1669425f	430	85
d8a95f05ceade7fbe63447eb1669425f	462	120
d8a95f05ceade7fbe63447eb1669425f	474	7
d8a95f05ceade7fbe63447eb1669425f	480	11
d8a95f05ceade7fbe63447eb1669425f	501	85
d8a95f05ceade7fbe63447eb1669425f	547	157
d8a95f05ceade7fbe63447eb1669425f	555	226
d8a95f05ceade7fbe63447eb1669425f	563	294
d8a95f05ceade7fbe63447eb1669425f	565	130
d8a95f05ceade7fbe63447eb1669425f	574	389
d8a95f05ceade7fbe63447eb1669425f	575	1195
d8a95f05ceade7fbe63447eb1669425f	576	17
d8a95f05ceade7fbe63447eb1669425f	588	64
d8a95f05ceade7fbe63447eb1669425f	613	204
d8a95f05ceade7fbe63447eb1669425f	615	39
d8a95f05ceade7fbe63447eb1669425f	617	44
d8a95f05ceade7fbe63447eb1669425f	650	14
d8a95f05ceade7fbe63447eb1669425f	651	3
d8a95f05ceade7fbe63447eb1669425f	653	19
d8a95f05ceade7fbe63447eb1669425f	672	213
d8a95f05ceade7fbe63447eb1669425f	676	237
d8a95f05ceade7fbe63447eb1669425f	685	11
d8a95f05ceade7fbe63447eb1669425f	686	17
d8b9704366b9a45dda7349bc5ccefa79	686	10
d8cb97a6a1e3b5bf5a6e7a66f400cfdf	429	40
d8cb97a6a1e3b5bf5a6e7a66f400cfdf	459	38
d8cb97a6a1e3b5bf5a6e7a66f400cfdf	613	285
d8cb97a6a1e3b5bf5a6e7a66f400cfdf	676	67
d8cc80bb5940587d83d4ccab3ed53d47	383	6
d8cc80bb5940587d83d4ccab3ed53d47	386	50
d8cc80bb5940587d83d4ccab3ed53d47	391	39
d8cc80bb5940587d83d4ccab3ed53d47	429	11
d8cc80bb5940587d83d4ccab3ed53d47	432	5
d8cc80bb5940587d83d4ccab3ed53d47	454	16
d8cc80bb5940587d83d4ccab3ed53d47	462	22
d8cc80bb5940587d83d4ccab3ed53d47	474	4
d8cc80bb5940587d83d4ccab3ed53d47	489	66
d8cc80bb5940587d83d4ccab3ed53d47	492	40
d8cc80bb5940587d83d4ccab3ed53d47	501	12
d8cc80bb5940587d83d4ccab3ed53d47	547	27
d8cc80bb5940587d83d4ccab3ed53d47	555	37
d8cc80bb5940587d83d4ccab3ed53d47	565	12
d8cc80bb5940587d83d4ccab3ed53d47	574	10
d8cc80bb5940587d83d4ccab3ed53d47	575	8
d8cc80bb5940587d83d4ccab3ed53d47	576	18
d8cc80bb5940587d83d4ccab3ed53d47	587	33
d8cc80bb5940587d83d4ccab3ed53d47	588	13
d8cc80bb5940587d83d4ccab3ed53d47	613	50
d8cc80bb5940587d83d4ccab3ed53d47	615	16
d8cc80bb5940587d83d4ccab3ed53d47	617	7
d8cc80bb5940587d83d4ccab3ed53d47	623	4
d8cc80bb5940587d83d4ccab3ed53d47	651	29
d8cc80bb5940587d83d4ccab3ed53d47	652	9
d8cc80bb5940587d83d4ccab3ed53d47	653	48
d8cc80bb5940587d83d4ccab3ed53d47	655	163
d8cc80bb5940587d83d4ccab3ed53d47	664	7
d8cc80bb5940587d83d4ccab3ed53d47	676	8
d8cc80bb5940587d83d4ccab3ed53d47	677	22
d8cc80bb5940587d83d4ccab3ed53d47	685	9
d8cc80bb5940587d83d4ccab3ed53d47	686	5
d8f620361a534bbf300f78a4e31a656b	380	2275
d8f620361a534bbf300f78a4e31a656b	381	523
d8f620361a534bbf300f78a4e31a656b	382	5972
d8f620361a534bbf300f78a4e31a656b	383	2265
d8f620361a534bbf300f78a4e31a656b	386	309
d8f620361a534bbf300f78a4e31a656b	390	915
d8f620361a534bbf300f78a4e31a656b	391	558
d8f620361a534bbf300f78a4e31a656b	398	2817
d8f620361a534bbf300f78a4e31a656b	399	3433
d8f620361a534bbf300f78a4e31a656b	419	569
d8f620361a534bbf300f78a4e31a656b	422	157
d8f620361a534bbf300f78a4e31a656b	424	1201
d8f620361a534bbf300f78a4e31a656b	426	11688
d8f620361a534bbf300f78a4e31a656b	429	1896
d8f620361a534bbf300f78a4e31a656b	430	2372
d8f620361a534bbf300f78a4e31a656b	431	800
d8f620361a534bbf300f78a4e31a656b	432	269
d8f620361a534bbf300f78a4e31a656b	454	2619
d8f620361a534bbf300f78a4e31a656b	459	3046
d8f620361a534bbf300f78a4e31a656b	462	161
d8f620361a534bbf300f78a4e31a656b	472	2623
d8f620361a534bbf300f78a4e31a656b	474	422
d8f620361a534bbf300f78a4e31a656b	480	577
d8f620361a534bbf300f78a4e31a656b	489	6624
d8f620361a534bbf300f78a4e31a656b	492	2644
d8f620361a534bbf300f78a4e31a656b	501	741
d8f620361a534bbf300f78a4e31a656b	511	4880
d8f620361a534bbf300f78a4e31a656b	547	1074
d8f620361a534bbf300f78a4e31a656b	555	903
d8f620361a534bbf300f78a4e31a656b	563	171
d8f620361a534bbf300f78a4e31a656b	565	755
d8f620361a534bbf300f78a4e31a656b	574	959
d8f620361a534bbf300f78a4e31a656b	575	909
d8f620361a534bbf300f78a4e31a656b	576	996
d8f620361a534bbf300f78a4e31a656b	587	1435
d8f620361a534bbf300f78a4e31a656b	588	2520
d8f620361a534bbf300f78a4e31a656b	613	988
d8f620361a534bbf300f78a4e31a656b	615	1939
d8f620361a534bbf300f78a4e31a656b	617	3401
d8f620361a534bbf300f78a4e31a656b	623	1091
d8f620361a534bbf300f78a4e31a656b	650	395
d8f620361a534bbf300f78a4e31a656b	651	4049
d8f620361a534bbf300f78a4e31a656b	652	12534
d8f620361a534bbf300f78a4e31a656b	653	4520
d8f620361a534bbf300f78a4e31a656b	654	1578
d8f620361a534bbf300f78a4e31a656b	655	8702
d8f620361a534bbf300f78a4e31a656b	664	659
d8f620361a534bbf300f78a4e31a656b	672	2207
d8f620361a534bbf300f78a4e31a656b	673	1124
d8f620361a534bbf300f78a4e31a656b	676	1609
d8f620361a534bbf300f78a4e31a656b	677	123
d8f620361a534bbf300f78a4e31a656b	685	331
d8f620361a534bbf300f78a4e31a656b	686	1677
d8fe987ae4231d3b4d52de20aa628088	462	84
d8fe987ae4231d3b4d52de20aa628088	563	4
d905088d10b630feb81da6f0e17dcf12	380	105
d905088d10b630feb81da6f0e17dcf12	398	6
d905088d10b630feb81da6f0e17dcf12	399	64
d905088d10b630feb81da6f0e17dcf12	419	36
d905088d10b630feb81da6f0e17dcf12	424	34
d905088d10b630feb81da6f0e17dcf12	426	73
d905088d10b630feb81da6f0e17dcf12	429	26
d905088d10b630feb81da6f0e17dcf12	431	26
d905088d10b630feb81da6f0e17dcf12	432	6
d905088d10b630feb81da6f0e17dcf12	489	10
d905088d10b630feb81da6f0e17dcf12	501	51
d905088d10b630feb81da6f0e17dcf12	563	7
d905088d10b630feb81da6f0e17dcf12	575	66
d905088d10b630feb81da6f0e17dcf12	587	263
d905088d10b630feb81da6f0e17dcf12	613	4
d905088d10b630feb81da6f0e17dcf12	653	49
d905088d10b630feb81da6f0e17dcf12	673	49
d905088d10b630feb81da6f0e17dcf12	676	23
d905088d10b630feb81da6f0e17dcf12	685	5
d90cbea20da12de3398280d5f2976641	575	93
d9128efbcfb923f7fccdaf055ae80971	565	15
d921aa4dc649e3264a4f1f5f7a817ee2	462	10
d921aa4dc649e3264a4f1f5f7a817ee2	676	2
d94d705beb3832c881bcd593ebe1b616	386	9
d9530e2a1cdc556e688422a727f97719	382	20
d9530e2a1cdc556e688422a727f97719	386	21
d9530e2a1cdc556e688422a727f97719	511	6
d9530e2a1cdc556e688422a727f97719	547	12
d9530e2a1cdc556e688422a727f97719	623	65
d953b4ed5243ddfcea587d6fad4e0eef	391	72
d953b4ed5243ddfcea587d6fad4e0eef	399	231
d953b4ed5243ddfcea587d6fad4e0eef	419	175
d953b4ed5243ddfcea587d6fad4e0eef	422	64
d953b4ed5243ddfcea587d6fad4e0eef	429	30
d953b4ed5243ddfcea587d6fad4e0eef	430	36
d953b4ed5243ddfcea587d6fad4e0eef	431	104
d953b4ed5243ddfcea587d6fad4e0eef	432	6
d953b4ed5243ddfcea587d6fad4e0eef	459	1148
d953b4ed5243ddfcea587d6fad4e0eef	474	58
d953b4ed5243ddfcea587d6fad4e0eef	489	149
d953b4ed5243ddfcea587d6fad4e0eef	492	32
d953b4ed5243ddfcea587d6fad4e0eef	501	91
d953b4ed5243ddfcea587d6fad4e0eef	511	360
d953b4ed5243ddfcea587d6fad4e0eef	555	432
d953b4ed5243ddfcea587d6fad4e0eef	563	20
d953b4ed5243ddfcea587d6fad4e0eef	574	35
d953b4ed5243ddfcea587d6fad4e0eef	576	204
d953b4ed5243ddfcea587d6fad4e0eef	613	1060
d953b4ed5243ddfcea587d6fad4e0eef	623	94
d953b4ed5243ddfcea587d6fad4e0eef	654	117
d953b4ed5243ddfcea587d6fad4e0eef	672	162
d953b4ed5243ddfcea587d6fad4e0eef	673	27
d953b4ed5243ddfcea587d6fad4e0eef	676	114
d953b4ed5243ddfcea587d6fad4e0eef	677	51
d953b4ed5243ddfcea587d6fad4e0eef	685	110
d99bf2c2a074f10da04b3c96323802f7	492	13
d99bf2c2a074f10da04b3c96323802f7	501	19
d9a799058770848ee622b6be55b3da92	424	1
d9a799058770848ee622b6be55b3da92	430	8
d9a799058770848ee622b6be55b3da92	462	1
d9a799058770848ee622b6be55b3da92	472	9
d9a799058770848ee622b6be55b3da92	492	2
d9a799058770848ee622b6be55b3da92	563	3
d9a799058770848ee622b6be55b3da92	565	7
d9a799058770848ee622b6be55b3da92	654	5
d9a799058770848ee622b6be55b3da92	664	3
d9ce57c061f6607ba80176ed38562570	422	253
d9db1f36409bf05be2cb167ca3322360	382	20
d9db1f36409bf05be2cb167ca3322360	454	6
d9db1f36409bf05be2cb167ca3322360	651	15
d9db1f36409bf05be2cb167ca3322360	652	33
da25ed297c78142896a0161afe558415	492	15
da335d84a36be87c47237e284c1cfe0c	380	9
da335d84a36be87c47237e284c1cfe0c	390	117
da335d84a36be87c47237e284c1cfe0c	391	22
da335d84a36be87c47237e284c1cfe0c	489	7
da335d84a36be87c47237e284c1cfe0c	492	196
da335d84a36be87c47237e284c1cfe0c	555	21
da335d84a36be87c47237e284c1cfe0c	563	59
da335d84a36be87c47237e284c1cfe0c	575	7
da335d84a36be87c47237e284c1cfe0c	650	184
da335d84a36be87c47237e284c1cfe0c	655	128
da335d84a36be87c47237e284c1cfe0c	664	420
da335d84a36be87c47237e284c1cfe0c	676	9
da335d84a36be87c47237e284c1cfe0c	677	5
da3a3135bbe0bcb538524823543c8f9d	399	20
da3a3135bbe0bcb538524823543c8f9d	555	9
da3a3135bbe0bcb538524823543c8f9d	685	22
da4c4304619e0db755e27d5bce79fb24	563	11
da4d6af1be29c955e0563885b65f672c	380	9
da4d6af1be29c955e0563885b65f672c	382	10
da4d6af1be29c955e0563885b65f672c	383	9
da4d6af1be29c955e0563885b65f672c	419	11
da4d6af1be29c955e0563885b65f672c	426	23
da4d6af1be29c955e0563885b65f672c	429	13
da4d6af1be29c955e0563885b65f672c	454	17
da4d6af1be29c955e0563885b65f672c	462	15
da4d6af1be29c955e0563885b65f672c	489	3
da4d6af1be29c955e0563885b65f672c	492	15
da4d6af1be29c955e0563885b65f672c	501	4
da4d6af1be29c955e0563885b65f672c	511	3
da4d6af1be29c955e0563885b65f672c	547	7
da4d6af1be29c955e0563885b65f672c	555	14
da4d6af1be29c955e0563885b65f672c	563	22
da4d6af1be29c955e0563885b65f672c	574	10
da4d6af1be29c955e0563885b65f672c	575	17
da4d6af1be29c955e0563885b65f672c	576	7
da4d6af1be29c955e0563885b65f672c	588	23
da4d6af1be29c955e0563885b65f672c	613	20
da4d6af1be29c955e0563885b65f672c	615	13
da4d6af1be29c955e0563885b65f672c	617	8
da4d6af1be29c955e0563885b65f672c	623	13
da4d6af1be29c955e0563885b65f672c	650	3
da4d6af1be29c955e0563885b65f672c	651	25
da4d6af1be29c955e0563885b65f672c	652	29
da4d6af1be29c955e0563885b65f672c	653	30
da4d6af1be29c955e0563885b65f672c	654	12
da4d6af1be29c955e0563885b65f672c	655	67
da4d6af1be29c955e0563885b65f672c	664	5
da4d6af1be29c955e0563885b65f672c	672	5
da4d6af1be29c955e0563885b65f672c	673	7
da4d6af1be29c955e0563885b65f672c	676	9
da4d6af1be29c955e0563885b65f672c	686	18
da573eb5e69274ac4410edb8f6769bb7	391	7
da5de30d373754a64f4fc5c6285343de	686	192
da67cafdca56d0ebca8432e4a620d61f	422	4
da67cafdca56d0ebca8432e4a620d61f	565	1
da67cafdca56d0ebca8432e4a620d61f	574	7
da67cafdca56d0ebca8432e4a620d61f	613	3
da809c377a30388218e174cbe67c8e58	587	7
da809c377a30388218e174cbe67c8e58	685	14
da941f2b41769c624e303c0836ae228d	587	56
da9585294e36df164fa606fd7356c9cd	563	22
da98684d9dd3d2ea8ece37ae82203645	380	28
da98684d9dd3d2ea8ece37ae82203645	399	32
da98684d9dd3d2ea8ece37ae82203645	419	15
da98684d9dd3d2ea8ece37ae82203645	424	54
da98684d9dd3d2ea8ece37ae82203645	429	7
da98684d9dd3d2ea8ece37ae82203645	431	16
da98684d9dd3d2ea8ece37ae82203645	459	15
da98684d9dd3d2ea8ece37ae82203645	462	17
da98684d9dd3d2ea8ece37ae82203645	472	31
da98684d9dd3d2ea8ece37ae82203645	474	11
da98684d9dd3d2ea8ece37ae82203645	492	130
da98684d9dd3d2ea8ece37ae82203645	501	10
da98684d9dd3d2ea8ece37ae82203645	574	28
da98684d9dd3d2ea8ece37ae82203645	575	21
da98684d9dd3d2ea8ece37ae82203645	613	80
da98684d9dd3d2ea8ece37ae82203645	651	38
da98684d9dd3d2ea8ece37ae82203645	652	17
da98684d9dd3d2ea8ece37ae82203645	653	32
da98684d9dd3d2ea8ece37ae82203645	672	14
da98684d9dd3d2ea8ece37ae82203645	676	18
da98684d9dd3d2ea8ece37ae82203645	685	44
da9f54bde59a22997701ab62e2157490	386	4
da9f54bde59a22997701ab62e2157490	391	5
da9f54bde59a22997701ab62e2157490	454	4
da9f54bde59a22997701ab62e2157490	492	4
da9f54bde59a22997701ab62e2157490	547	5
da9f54bde59a22997701ab62e2157490	555	10
da9f54bde59a22997701ab62e2157490	575	10
da9f54bde59a22997701ab62e2157490	613	10
da9f54bde59a22997701ab62e2157490	653	5
da9f54bde59a22997701ab62e2157490	655	6
da9f54bde59a22997701ab62e2157490	686	4
daa452d394a3764e019e7f11e3d0230a	390	3
daa452d394a3764e019e7f11e3d0230a	419	6
daa452d394a3764e019e7f11e3d0230a	575	40
daa452d394a3764e019e7f11e3d0230a	587	135
dad14a20c894b58f51685fc69a80baa1	380	5
dad14a20c894b58f51685fc69a80baa1	432	3
dad14a20c894b58f51685fc69a80baa1	462	10
dad14a20c894b58f51685fc69a80baa1	472	3
dad14a20c894b58f51685fc69a80baa1	489	4
dad14a20c894b58f51685fc69a80baa1	575	126
dad14a20c894b58f51685fc69a80baa1	672	21
dad510cb223fdc1d8011ef36dbeffa23	429	19
dad510cb223fdc1d8011ef36dbeffa23	555	20
dad510cb223fdc1d8011ef36dbeffa23	587	7
dad510cb223fdc1d8011ef36dbeffa23	651	34
dad510cb223fdc1d8011ef36dbeffa23	654	8
dad510cb223fdc1d8011ef36dbeffa23	673	25
dad510cb223fdc1d8011ef36dbeffa23	686	22
daf2fe9d3b16a0ac3a06afbfdf3f3dc1	652	3
daf2fe9d3b16a0ac3a06afbfdf3f3dc1	673	6
daf3f1f0f443a89bf43a63917e42b97b	430	147
daf3f1f0f443a89bf43a63917e42b97b	462	410
daf3f1f0f443a89bf43a63917e42b97b	563	36
daf3f1f0f443a89bf43a63917e42b97b	617	1447
daf3f1f0f443a89bf43a63917e42b97b	650	10516
daf3f1f0f443a89bf43a63917e42b97b	676	14
daf3f1f0f443a89bf43a63917e42b97b	685	28
db18b861110f193ece0bbc5fc792163a	381	4
db18b861110f193ece0bbc5fc792163a	391	2
db18b861110f193ece0bbc5fc792163a	430	6
db18b861110f193ece0bbc5fc792163a	501	4
db18b861110f193ece0bbc5fc792163a	587	7
db18b861110f193ece0bbc5fc792163a	677	4
db1fd1a28ac422b5f4552056cf91e0ce	398	451
db1fd1a28ac422b5f4552056cf91e0ce	419	94
db1fd1a28ac422b5f4552056cf91e0ce	426	188
db1fd1a28ac422b5f4552056cf91e0ce	565	95
db1fd1a28ac422b5f4552056cf91e0ce	575	68
db1fd1a28ac422b5f4552056cf91e0ce	653	83
db1fd1a28ac422b5f4552056cf91e0ce	655	340
db1fd1a28ac422b5f4552056cf91e0ce	672	441
db1fd1a28ac422b5f4552056cf91e0ce	685	180
db215c0d22d1fae5daf88a2556ce2859	391	4
db215c0d22d1fae5daf88a2556ce2859	563	153
db215c0d22d1fae5daf88a2556ce2859	654	2
db215c0d22d1fae5daf88a2556ce2859	655	9
db215c0d22d1fae5daf88a2556ce2859	673	82
db22cc472ed6f4cd7f9235aea1cd4018	386	9
db22cc472ed6f4cd7f9235aea1cd4018	672	37
db24050d1b1c55d82cc94544698c3670	650	41
db270819936096be07cf1d108b6e9b71	391	5
db270819936096be07cf1d108b6e9b71	422	9
db270819936096be07cf1d108b6e9b71	424	3
db270819936096be07cf1d108b6e9b71	462	2
db270819936096be07cf1d108b6e9b71	480	2
db270819936096be07cf1d108b6e9b71	565	11
db270819936096be07cf1d108b6e9b71	575	11
db270819936096be07cf1d108b6e9b71	623	17
db270819936096be07cf1d108b6e9b71	651	8
db270819936096be07cf1d108b6e9b71	653	14
db270819936096be07cf1d108b6e9b71	677	2
db270819936096be07cf1d108b6e9b71	685	6
db38d2e0a0f93e1ccc8aa64650f00e07	547	12
db38d2e0a0f93e1ccc8aa64650f00e07	574	97
db4033513b94251eb1dfaf5b0cbbf991	398	7
db433b17d7004d5165a18a0cb362f563	492	36
db433b17d7004d5165a18a0cb362f563	617	20
db433b17d7004d5165a18a0cb362f563	672	20
db466f8f1ed606e1dc11106f48b79a18	617	45
dbb29be1b06f3bd924180a1827932166	419	5
dbb29be1b06f3bd924180a1827932166	555	3
dbb29be1b06f3bd924180a1827932166	664	3
dbbe2b9304fbf3de6a590bbcb12d69d6	380	22
dbbe2b9304fbf3de6a590bbcb12d69d6	382	38
dbbe2b9304fbf3de6a590bbcb12d69d6	383	22
dbbe2b9304fbf3de6a590bbcb12d69d6	419	30
dbbe2b9304fbf3de6a590bbcb12d69d6	454	36
dbbe2b9304fbf3de6a590bbcb12d69d6	563	23
dbbe2b9304fbf3de6a590bbcb12d69d6	613	43
dbbe2b9304fbf3de6a590bbcb12d69d6	651	14
dbbe2b9304fbf3de6a590bbcb12d69d6	652	8
dbbe2b9304fbf3de6a590bbcb12d69d6	672	69
dbbe2b9304fbf3de6a590bbcb12d69d6	676	60
dbc282ca26e3f8cf6e2c621d4cbe5bff	399	25
dbc282ca26e3f8cf6e2c621d4cbe5bff	422	15
dbc282ca26e3f8cf6e2c621d4cbe5bff	424	159
dbc282ca26e3f8cf6e2c621d4cbe5bff	547	16
dbc282ca26e3f8cf6e2c621d4cbe5bff	574	55
dbe58cfe47f4033477f849329bf56520	426	7
dbea006e97a349b35202f24df6a37e6b	398	28
dbea006e97a349b35202f24df6a37e6b	399	8
dbea006e97a349b35202f24df6a37e6b	422	12
dbea006e97a349b35202f24df6a37e6b	424	22
dbea006e97a349b35202f24df6a37e6b	459	64
dbea006e97a349b35202f24df6a37e6b	489	31
dbea006e97a349b35202f24df6a37e6b	492	22
dbea006e97a349b35202f24df6a37e6b	574	8
dbea006e97a349b35202f24df6a37e6b	617	7
dbea006e97a349b35202f24df6a37e6b	623	30
dbea006e97a349b35202f24df6a37e6b	651	17
dbea006e97a349b35202f24df6a37e6b	652	48
dbea006e97a349b35202f24df6a37e6b	685	46
dbf99967afbb514fcda7420bd4e48de6	380	25
dbf99967afbb514fcda7420bd4e48de6	399	24
dbf99967afbb514fcda7420bd4e48de6	426	40
dbf99967afbb514fcda7420bd4e48de6	432	28
dbf99967afbb514fcda7420bd4e48de6	462	60
dbf99967afbb514fcda7420bd4e48de6	472	23
dbf99967afbb514fcda7420bd4e48de6	474	40
dbf99967afbb514fcda7420bd4e48de6	492	201
dbf99967afbb514fcda7420bd4e48de6	501	122
dbf99967afbb514fcda7420bd4e48de6	575	93
dbf99967afbb514fcda7420bd4e48de6	613	84
dbf99967afbb514fcda7420bd4e48de6	651	189
dbf99967afbb514fcda7420bd4e48de6	652	235
dbf99967afbb514fcda7420bd4e48de6	664	35
dbf99967afbb514fcda7420bd4e48de6	676	21
dbfb078252210034905040c4ee9ece51	419	36
dbfb078252210034905040c4ee9ece51	430	16
dbfb078252210034905040c4ee9ece51	474	3
dbfb078252210034905040c4ee9ece51	492	8
dbfb078252210034905040c4ee9ece51	501	10
dbfb078252210034905040c4ee9ece51	511	63
dbfb078252210034905040c4ee9ece51	547	75
dbfb078252210034905040c4ee9ece51	555	149
dbfb078252210034905040c4ee9ece51	565	6
dbfb078252210034905040c4ee9ece51	613	8
dbfb078252210034905040c4ee9ece51	615	12
dbfb078252210034905040c4ee9ece51	664	11
dbfb078252210034905040c4ee9ece51	686	10
dc17a44f37136e30b80736280d2b46a9	664	4
dc17a44f37136e30b80736280d2b46a9	677	189
dc1b4ca20e49937dbe21781ba7227b69	383	7
dc1b4ca20e49937dbe21781ba7227b69	480	25
dc1b4ca20e49937dbe21781ba7227b69	650	9
dc1b4ca20e49937dbe21781ba7227b69	655	71
dc1b4ca20e49937dbe21781ba7227b69	672	9
dc2d7c404880c20ebc349d5578ba0c67	563	37
dc2d7c404880c20ebc349d5578ba0c67	574	5
dc2d7c404880c20ebc349d5578ba0c67	575	67
dc2d7c404880c20ebc349d5578ba0c67	615	11
dc2d7c404880c20ebc349d5578ba0c67	651	17
dc2d7c404880c20ebc349d5578ba0c67	655	317
dc2d7c404880c20ebc349d5578ba0c67	676	20
dc3545f579a7fe1edd0b2440fd6fed5b	386	15
dc3545f579a7fe1edd0b2440fd6fed5b	390	11
dc3545f579a7fe1edd0b2440fd6fed5b	391	14
dc3545f579a7fe1edd0b2440fd6fed5b	459	20
dc3545f579a7fe1edd0b2440fd6fed5b	462	100
dc3545f579a7fe1edd0b2440fd6fed5b	489	22
dc3545f579a7fe1edd0b2440fd6fed5b	555	5
dc3545f579a7fe1edd0b2440fd6fed5b	587	6
dc3545f579a7fe1edd0b2440fd6fed5b	617	44
dc3545f579a7fe1edd0b2440fd6fed5b	652	22
